area_code,gss_code
E02002483,E06000001
E02002484,E06000001
E02002485,E06000001
E02002489,E06000001
E02002490,E06000001
E02002491,E06000001
E02002492,E06000001
E02002493,E06000001
E02002494,E06000001
E02006909,E06000001
E02007059,E06000001
E02002496,E06000002
E02002497,E06000002
E02002498,E06000002
E02002499,E06000002
E02002500,E06000002
E02002501,E06000002
E02002502,E06000002
E02002503,E06000002
E02002504,E06000002
E02002505,E06000002
E02002506,E06000002
E02002507,E06000002
E02002508,E06000002
E02002509,E06000002
E02002510,E06000002
E02002512,E06000002
E02002513,E06000002
E02002514,E06000002
E02006811,E06000002
E02002515,E06000003
E02002516,E06000003
E02002517,E06000003
E02002518,E06000003
E02002519,E06000003
E02002520,E06000003
E02002521,E06000003
E02002523,E06000003
E02002524,E06000003
E02002525,E06000003
E02002526,E06000003
E02002527,E06000003
E02002529,E06000003
E02002530,E06000003
E02002532,E06000003
E02002533,E06000003
E02002534,E06000003
E02006812,E06000003
E02006910,E06000003
E02002535,E06000004
E02002784,E06000014
E02002785,E06000014
E02002786,E06000014
E02002787,E06000014
E02002788,E06000014
E02002789,E06000014
E02002790,E06000014
E02002791,E06000014
E02002792,E06000014
E02002793,E06000014
E02002794,E06000014
E02002795,E06000014
E02002796,E06000015
E02002797,E06000015
E02002798,E06000015
E02002799,E06000015
E02002800,E06000015
E02002801,E06000015
E02002802,E06000015
E02002803,E06000015
E02002804,E06000015
E02002805,E06000015
E02002806,E06000015
E02002807,E06000015
E02002808,E06000015
E02002809,E06000015
E02002810,E06000015
E02002811,E06000015
E02002812,E06000015
E02002813,E06000015
E02002814,E06000015
E02002815,E06000015
E02002816,E06000015
E02002817,E06000015
E02002818,E06000015
E02002819,E06000015
E02002820,E06000015
E02002821,E06000015
E02002822,E06000015
E02002823,E06000015
E02002824,E06000015
E02002825,E06000015
E02002826,E06000015
E02002827,E06000016
E02002828,E06000016
E02002829,E06000016
E02002830,E06000016
E02002831,E06000016
E02002832,E06000016
E02002833,E06000016
E02002684,E06000011
E02002685,E06000011
E02002686,E06000011
E02002687,E06000011
E02002688,E06000011
E02002689,E06000011
E02002691,E06000011
E02002692,E06000011
E02002693,E06000011
E02002694,E06000011
E02002695,E06000011
E02002696,E06000011
E02002697,E06000011
E02002698,E06000011
E02002699,E06000011
E02002700,E06000011
E02002701,E06000011
E02002702,E06000011
E02002703,E06000011
E02002704,E06000011
E02002705,E06000011
E02002706,E06000011
E02002707,E06000011
E02002708,E06000011
E02002709,E06000011
E02002710,E06000011
E02002711,E06000011
E02002712,E06000011
E02002714,E06000011
E02002715,E06000011
E02002716,E06000011
E02002717,E06000011
E02002718,E06000011
E02002719,E06000011
E02002720,E06000011
E02002721,E06000011
E02002722,E06000011
E02002723,E06000011
E02002724,E06000011
E02002725,E06000011
E02006814,E06000011
E02006891,E06000011
E02006892,E06000011
E02002726,E06000012
E02002727,E06000012
E02002728,E06000012
E02002729,E06000012
E02002730,E06000012
E02002731,E06000012
E02002732,E06000012
E02002635,E06000009
E02002636,E06000009
E02002637,E06000009
E02002638,E06000009
E02002639,E06000009
E02002640,E06000009
E02002641,E06000009
E02002642,E06000009
E02002643,E06000009
E02002644,E06000009
E02002645,E06000009
E02002646,E06000009
E02002647,E06000009
E02002648,E06000009
E02002649,E06000009
E02002650,E06000009
E02002651,E06000009
E02002653,E06000010
E02002654,E06000010
E02002655,E06000010
E02002656,E06000010
E02002657,E06000010
E02002658,E06000010
E02002659,E06000010
E02002660,E06000010
E02002661,E06000010
E02002662,E06000010
E02002663,E06000010
E02002664,E06000010
E02002665,E06000010
E02002666,E06000010
E02002667,E06000010
E02002668,E06000010
E02002669,E06000010
E02002670,E06000010
E02002671,E06000010
E02002672,E06000010
E02002673,E06000010
E02002674,E06000010
E02002675,E06000010
E02002676,E06000010
E02002677,E06000010
E02002678,E06000010
E02002679,E06000010
E02002680,E06000010
E02002681,E06000010
E02002682,E06000010
E02006813,E06000010
E02007079,E06000010
E02007080,E06000010
E02002733,E06000012
E02002734,E06000012
E02002736,E06000012
E02002737,E06000012
E02002738,E06000012
E02002739,E06000012
E02002740,E06000012
E02002741,E06000012
E02002743,E06000012
E02002744,E06000012
E02002745,E06000012
E02002746,E06000012
E02002747,E06000012
E02002748,E06000012
E02007081,E06000012
E02002749,E06000013
E02002750,E06000013
E02002751,E06000013
E02002752,E06000013
E02002753,E06000013
E02002754,E06000013
E02002755,E06000013
E02002756,E06000013
E02002757,E06000013
E02002758,E06000013
E02002759,E06000013
E02002760,E06000013
E02002761,E06000013
E02002762,E06000013
E02002763,E06000013
E02002764,E06000013
E02002765,E06000013
E02002766,E06000013
E02002767,E06000013
E02002768,E06000013
E02002769,E06000013
E02002770,E06000013
E02002771,E06000013
E02002772,E06000014
E02002773,E06000014
E02002774,E06000014
E02002775,E06000014
E02002776,E06000014
E02002777,E06000014
E02002778,E06000014
E02002779,E06000014
E02002780,E06000014
E02002781,E06000014
E02002782,E06000014
E02002783,E06000014
E02002834,E06000016
E02002836,E06000016
E02002837,E06000016
E02002838,E06000016
E02002839,E06000016
E02002842,E06000016
E02002843,E06000016
E02002844,E06000016
E02002845,E06000016
E02002846,E06000016
E02002847,E06000016
E02002848,E06000016
E02002849,E06000016
E02002851,E06000016
E02002852,E06000016
E02002853,E06000016
E02002854,E06000016
E02002855,E06000016
E02002856,E06000016
E02002857,E06000016
E02002858,E06000016
E02002860,E06000016
E02002861,E06000016
E02002862,E06000016
E02006815,E06000016
E02006817,E06000016
E02006819,E06000016
E02006850,E06000016
E02006851,E06000016
E02006964,E06000016
E02006965,E06000016
E02002863,E06000017
E02002864,E06000017
E02002865,E06000017
E02002866,E06000017
E02002867,E06000017
E02002868,E06000018
E02002869,E06000018
E02002871,E06000018
E02002872,E06000018
E02002873,E06000018
E02002874,E06000018
E02002875,E06000018
E02002876,E06000018
E02002877,E06000018
E02002878,E06000018
E02002879,E06000018
E02002880,E06000018
E02002881,E06000018
E02002882,E06000018
E02002585,E06000006
E02002586,E06000006
E02002587,E06000006
E02002588,E06000006
E02002589,E06000006
E02002590,E06000007
E02002591,E06000007
E02002592,E06000007
E02002593,E06000007
E02002594,E06000007
E02002595,E06000007
E02002596,E06000007
E02002597,E06000007
E02002598,E06000007
E02002599,E06000007
E02002600,E06000007
E02002601,E06000007
E02002602,E06000007
E02002603,E06000007
E02002604,E06000007
E02002605,E06000007
E02002606,E06000007
E02002607,E06000007
E02002608,E06000007
E02002609,E06000007
E02002610,E06000007
E02002611,E06000007
E02002612,E06000007
E02002613,E06000007
E02002614,E06000007
E02002615,E06000008
E02002616,E06000008
E02002617,E06000008
E02002618,E06000008
E02002619,E06000008
E02002620,E06000008
E02002621,E06000008
E02002622,E06000008
E02002623,E06000008
E02002624,E06000008
E02002625,E06000008
E02002626,E06000008
E02002627,E06000008
E02002628,E06000008
E02002629,E06000008
E02002630,E06000008
E02002631,E06000008
E02002632,E06000008
E02002633,E06000009
E02002634,E06000009
E02002536,E06000004
E02002537,E06000004
E02002538,E06000004
E02002539,E06000004
E02002540,E06000004
E02002541,E06000004
E02002542,E06000004
E02002543,E06000004
E02002544,E06000004
E02002545,E06000004
E02002546,E06000004
E02002547,E06000004
E02002549,E06000004
E02002550,E06000004
E02002551,E06000004
E02002552,E06000004
E02002553,E06000004
E02002554,E06000004
E02002555,E06000004
E02002556,E06000004
E02002558,E06000004
E02007060,E06000004
E02007061,E06000004
E02007062,E06000004
E02007063,E06000004
E02002559,E06000005
E02002560,E06000005
E02002561,E06000005
E02002562,E06000005
E02002563,E06000005
E02002564,E06000005
E02002567,E06000005
E02002568,E06000005
E02002569,E06000005
E02002570,E06000005
E02002571,E06000005
E02002572,E06000005
E02002573,E06000005
E02007058,E06000005
E02002574,E06000006
E02002575,E06000006
E02002576,E06000006
E02002577,E06000006
E02002578,E06000006
E02002579,E06000006
E02002580,E06000006
E02002581,E06000006
E02002582,E06000006
E02002583,E06000006
E02002584,E06000006
E02003216,E06000030
E02003217,E06000030
E02003218,E06000030
E02003219,E06000030
E02003220,E06000030
E02003221,E06000030
E02003222,E06000030
E02003223,E06000030
E02002883,E06000018
E02003224,E06000030
E02003225,E06000030
E02003226,E06000030
E02002884,E06000018
E02002885,E06000018
E02002886,E06000018
E02002887,E06000018
E02002888,E06000018
E02002889,E06000018
E02002890,E06000018
E02002891,E06000018
E02002892,E06000018
E02002893,E06000018
E02002895,E06000018
E02002896,E06000018
E02002897,E06000018
E02002898,E06000018
E02002901,E06000018
E02002902,E06000018
E02002903,E06000018
E02002904,E06000018
E02006834,E06000018
E02006904,E06000018
E02006905,E06000018
E02007082,E06000018
E02002905,E06000019
E02002906,E06000019
E02002907,E06000019
E02002908,E06000019
E02002909,E06000019
E02002910,E06000019
E02002911,E06000019
E02002912,E06000019
E02002913,E06000019
E02002914,E06000019
E02003078,E06000024
E02002915,E06000019
E02003079,E06000024
E02002916,E06000019
E02003080,E06000024
E02002917,E06000019
E02003081,E06000024
E02002918,E06000019
E02003082,E06000024
E02002919,E06000019
E02003227,E06000030
E02002920,E06000019
E02003228,E06000030
E02002921,E06000019
E02003229,E06000030
E02003084,E06000024
E02002922,E06000019
E02003230,E06000030
E02003085,E06000024
E02002923,E06000019
E02003231,E06000030
E02003086,E06000024
E02002924,E06000019
E02003232,E06000030
E02003087,E06000024
E02002925,E06000019
E02003233,E06000030
E02003088,E06000024
E02002926,E06000019
E02003234,E06000030
E02003089,E06000024
E02002927,E06000019
E02003235,E06000030
E02006845,E06000024
E02002928,E06000020
E02003236,E06000030
E02006846,E06000024
E02002929,E06000020
E02006847,E06000030
E02003090,E06000025
E02002930,E06000020
E02006848,E06000030
E02003091,E06000025
E02002931,E06000020
E02006849,E06000030
E02003092,E06000025
E02003237,E06000031
E02003093,E06000025
E02003238,E06000031
E02003094,E06000025
E02003239,E06000031
E02003095,E06000025
E02003240,E06000031
E02003096,E06000025
E02003241,E06000031
E02003097,E06000025
E02003242,E06000031
E02003098,E06000025
E02003243,E06000031
E02003099,E06000025
E02003244,E06000031
E02003245,E06000031
E02003246,E06000031
E02003247,E06000031
E02003248,E06000031
E02003249,E06000031
E02003250,E06000031
E02003251,E06000031
E02003252,E06000031
E02003253,E06000031
E02003254,E06000031
E02003255,E06000031
E02003257,E06000031
E02006877,E06000031
E02006878,E06000031
E02003258,E06000032
E02003259,E06000032
E02003260,E06000032
E02003261,E06000032
E02003101,E06000025
E02003102,E06000025
E02003103,E06000025
E02003104,E06000025
E02003105,E06000025
E02003107,E06000025
E02003108,E06000025
E02003109,E06000025
E02003110,E06000025
E02003111,E06000025
E02003112,E06000025
E02003113,E06000025
E02003114,E06000025
E02003115,E06000025
E02003116,E06000025
E02003117,E06000025
E02003118,E06000025
E02003119,E06000025
E02003120,E06000025
E02003121,E06000025
E02007064,E06000025
E02007065,E06000025
E02007066,E06000025
E02007067,E06000025
E02003122,E06000026
E02003123,E06000026
E02003124,E06000026
E02003125,E06000026
E02003126,E06000026
E02003127,E06000026
E02003128,E06000026
E02003129,E06000026
E02003130,E06000026
E02003131,E06000026
E02003132,E06000026
E02003133,E06000026
E02003134,E06000026
E02003032,E06000023
E02002983,E06000021
E02003135,E06000026
E02003136,E06000026
E02003137,E06000026
E02003138,E06000026
E02003139,E06000026
E02003140,E06000026
E02003141,E06000026
E02003142,E06000026
E02003143,E06000026
E02003144,E06000026
E02003145,E06000026
E02003146,E06000026
E02003147,E06000026
E02003148,E06000026
E02003149,E06000026
E02003151,E06000026
E02003152,E06000026
E02003153,E06000026
E02006989,E06000026
E02006990,E06000026
E02003154,E06000027
E02003155,E06000027
E02003156,E06000027
E02003157,E06000027
E02003158,E06000027
E02003159,E06000027
E02003161,E06000027
E02003163,E06000027
E02003164,E06000027
E02003165,E06000027
E02003166,E06000027
E02003167,E06000027
E02003168,E06000027
E02003169,E06000027
E02003170,E06000027
E02003171,E06000027
E02006840,E06000027
E02003212,E06000030
E02003214,E06000030
E02003215,E06000030
E02003033,E06000023
E02003036,E06000023
E02003037,E06000023
E02003038,E06000023
E02003039,E06000023
E02003040,E06000023
E02003041,E06000023
E02003044,E06000023
E02003045,E06000023
E02003046,E06000023
E02003047,E06000023
E02003048,E06000023
E02003049,E06000023
E02003050,E06000023
E02003051,E06000023
E02003052,E06000023
E02003053,E06000023
E02003054,E06000023
E02003055,E06000023
E02003056,E06000023
E02003057,E06000023
E02003058,E06000023
E02003059,E06000023
E02003060,E06000023
E02003061,E06000023
E02003062,E06000023
E02003063,E06000023
E02003064,E06000023
E02006887,E06000023
E02006888,E06000023
E02006889,E06000023
E02006890,E06000023
E02006949,E06000023
E02006950,E06000023
E02006951,E06000023
E02006952,E06000023
E02003065,E06000024
E02003066,E06000024
E02003067,E06000024
E02003068,E06000024
E02003069,E06000024
E02003070,E06000024
E02003071,E06000024
E02003072,E06000024
E02003073,E06000024
E02003074,E06000024
E02003075,E06000024
E02003076,E06000024
E02003077,E06000024
E02002984,E06000021
E02006974,E06000021
E02002985,E06000022
E02002986,E06000022
E02002987,E06000022
E02002988,E06000022
E02002989,E06000022
E02002990,E06000022
E02002991,E06000022
E02002992,E06000022
E02002993,E06000022
E02002994,E06000022
E02002995,E06000022
E02002996,E06000022
E02002997,E06000022
E02002998,E06000022
E02002999,E06000022
E02003000,E06000022
E02003001,E06000022
E02003002,E06000022
E02003003,E06000022
E02003004,E06000022
E02003005,E06000022
E02003006,E06000022
E02003007,E06000022
E02003008,E06000022
E02003009,E06000022
E02003010,E06000022
E02003011,E06000022
E02003012,E06000023
E02003013,E06000023
E02003014,E06000023
E02003015,E06000023
E02003016,E06000023
E02003017,E06000023
E02003018,E06000023
E02003019,E06000023
E02003020,E06000023
E02003021,E06000023
E02003022,E06000023
E02003023,E06000023
E02003024,E06000023
E02003025,E06000023
E02003026,E06000023
E02003027,E06000023
E02003028,E06000023
E02003029,E06000023
E02003030,E06000023
E02003031,E06000023
E02002932,E06000020
E02002933,E06000020
E02002934,E06000020
E02002935,E06000020
E02002936,E06000020
E02002937,E06000020
E02002938,E06000020
E02002939,E06000020
E02002940,E06000020
E02002941,E06000020
E02002942,E06000020
E02002944,E06000020
E02002945,E06000020
E02002946,E06000020
E02002947,E06000020
E02002948,E06000020
E02002949,E06000020
E02002950,E06000020
E02007050,E06000020
E02007051,E06000020
E02002951,E06000021
E02002952,E06000021
E02002953,E06000021
E02002954,E06000021
E02002955,E06000021
E02002956,E06000021
E02002957,E06000021
E02002958,E06000021
E02002959,E06000021
E02002960,E06000021
E02002961,E06000021
E02002962,E06000021
E02002963,E06000021
E02002964,E06000021
E02002965,E06000021
E02002966,E06000021
E02002967,E06000021
E02002968,E06000021
E02002969,E06000021
E02002970,E06000021
E02002973,E06000021
E02002974,E06000021
E02002975,E06000021
E02002976,E06000021
E02002977,E06000021
E02002978,E06000021
E02002979,E06000021
E02002980,E06000021
E02002981,E06000021
E02002982,E06000021
E02003262,E06000032
E02003263,E06000032
E02003264,E06000032
E02003265,E06000032
E02003266,E06000032
E02003267,E06000032
E02003268,E06000032
E02003269,E06000032
E02003270,E06000032
E02003271,E06000032
E02003272,E06000032
E02003273,E06000032
E02003274,E06000032
E02003276,E06000032
E02003277,E06000032
E02003278,E06000032
E02006937,E06000032
E02006938,E06000032
E02003279,E06000033
E02003280,E06000033
E02003281,E06000033
E02003282,E06000033
E02003283,E06000033
E02003284,E06000033
E02003285,E06000033
E02003286,E06000033
E02003287,E06000033
E02003288,E06000033
E02003289,E06000033
E02003290,E06000033
E02003291,E06000033
E02003292,E06000033
E02003293,E06000033
E02003294,E06000033
E02003295,E06000033
E02003296,E06000034
E02003297,E06000034
E02003298,E06000034
E02003299,E06000034
E02003300,E06000034
E02003301,E06000034
E02003302,E06000034
E02003303,E06000034
E02003304,E06000034
E02003305,E06000034
E02003307,E06000034
E02003308,E06000034
E02003309,E06000034
E02003311,E06000034
E02003312,E06000034
E02003408,E06000039
E02003409,E06000039
E02003410,E06000039
E02003411,E06000039
E02003412,E06000039
E02003414,E06000039
E02003313,E06000034
E02003415,E06000039
E02003416,E06000039
E02003417,E06000039
E02003418,E06000039
E02003419,E06000039
E02003420,E06000039
E02007068,E06000039
E02007069,E06000039
E02003421,E06000040
E02003422,E06000040
E02003423,E06000040
E02003424,E06000040
E02003425,E06000040
E02003426,E06000040
E02003427,E06000040
E02003428,E06000040
E02003429,E06000040
E02003430,E06000040
E02003431,E06000040
E02003432,E06000040
E02003433,E06000040
E02003434,E06000040
E02003435,E06000040
E02003436,E06000040
E02003437,E06000040
E02003438,E06000040
E02003439,E06000041
E02003440,E06000041
E02003441,E06000041
E02003442,E06000041
E02003443,E06000041
E02003444,E06000041
E02003445,E06000041
E02003446,E06000041
E02003447,E06000041
E02003448,E06000041
E02003449,E06000041
E02003450,E06000041
E02003451,E06000041
E02003452,E06000041
E02003453,E06000041
E02003454,E06000041
E02003455,E06000041
E02003456,E06000041
E02003457,E06000041
E02003458,E06000041
E02003459,E06000042
E02003460,E06000042
E02003461,E06000042
E02003462,E06000042
E02003463,E06000042
E02003464,E06000042
E02003465,E06000042
E02003466,E06000042
E02003467,E06000042
E02003468,E06000042
E02003469,E06000042
E02003470,E06000042
E02003471,E06000042
E02003359,E06000036
E02003472,E06000042
E02003473,E06000042
E02003474,E06000042
E02003476,E06000042
E02003478,E06000042
E02003479,E06000042
E02003480,E06000042
E02003481,E06000042
E02003482,E06000042
E02003483,E06000042
E02003484,E06000042
E02003485,E06000042
E02003486,E06000042
E02003487,E06000042
E02003488,E06000042
E02003489,E06000042
E02003490,E06000042
E02007012,E06000042
E02007013,E06000042
E02007014,E06000042
E02007015,E06000042
E02007016,E06000042
E02003491,E06000043
E02003492,E06000043
E02003493,E06000043
E02003494,E06000043
E02003495,E06000043
E02003496,E06000043
E02003497,E06000043
E02003498,E06000043
E02003499,E06000043
E02003500,E06000043
E02003501,E06000043
E02003502,E06000043
E02003503,E06000043
E02003504,E06000043
E02006859,E06000034
E02003360,E06000036
E02003505,E06000043
E02003361,E06000036
E02003506,E06000043
E02006926,E06000034
E02003362,E06000036
E02003507,E06000043
E02007004,E06000034
E02003363,E06000036
E02004343,E06000047
E02003508,E06000043
E02007005,E06000034
E02003364,E06000036
E02004344,E06000047
E02003509,E06000043
E02003314,E06000035
E02003365,E06000036
E02004345,E06000047
E02003510,E06000043
E02003315,E06000035
E02003366,E06000036
E02004348,E06000047
E02003316,E06000035
E02003511,E06000043
E02003317,E06000035
E02003367,E06000037
E02003512,E06000043
E02004349,E06000047
E02004350,E06000047
E02004351,E06000047
E02004352,E06000047
E02004353,E06000047
E02004354,E06000047
E02003513,E06000043
E02004355,E06000047
E02003368,E06000037
E02004293,E06000047
E02003514,E06000043
E02003318,E06000035
E02007022,E06000047
E02003553,E06000045
E02003369,E06000037
E02004294,E06000047
E02003515,E06000043
E02003319,E06000035
E02003811,E06000049
E02003370,E06000037
E02003554,E06000045
E02004295,E06000047
E02003516,E06000043
E02003320,E06000035
E02003812,E06000049
E02003371,E06000037
E02003555,E06000045
E02004296,E06000047
E02003517,E06000043
E02003321,E06000035
E02003813,E06000049
E02003372,E06000037
E02003556,E06000045
E02004297,E06000047
E02003518,E06000043
E02003322,E06000035
E02003814,E06000049
E02003373,E06000037
E02003557,E06000045
E02004298,E06000047
E02003519,E06000043
E02003323,E06000035
E02003815,E06000049
E02003374,E06000037
E02003558,E06000045
E02004299,E06000047
E02003520,E06000043
E02003324,E06000035
E02003816,E06000049
E02003375,E06000037
E02003559,E06000045
E02004300,E06000047
E02003521,E06000043
E02003325,E06000035
E02003817,E06000049
E02003376,E06000037
E02003560,E06000045
E02003561,E06000045
E02003562,E06000045
E02003563,E06000045
E02003564,E06000045
E02003565,E06000045
E02003566,E06000045
E02003567,E06000045
E02003568,E06000045
E02003569,E06000045
E02003570,E06000045
E02003571,E06000045
E02003572,E06000045
E02003573,E06000045
E02003574,E06000045
E02003575,E06000045
E02003576,E06000045
E02003578,E06000045
E02003579,E06000045
E02003580,E06000045
E02007074,E06000045
E02007075,E06000045
E02003581,E06000046
E02003582,E06000046
E02003583,E06000046
E02003584,E06000046
E02003585,E06000046
E02003586,E06000046
E02003587,E06000046
E02003588,E06000046
E02003589,E06000046
E02003590,E06000046
E02003591,E06000046
E02003592,E06000046
E02003593,E06000046
E02003594,E06000046
E02003595,E06000046
E02003596,E06000046
E02003597,E06000046
E02003598,E06000046
E02004290,E06000047
E02004291,E06000047
E02004292,E06000047
E02003377,E06000037
E02003378,E06000037
E02003379,E06000037
E02003380,E06000037
E02003381,E06000037
E02003382,E06000037
E02003383,E06000037
E02003384,E06000037
E02003385,E06000037
E02003386,E06000037
E02003387,E06000037
E02003388,E06000037
E02003389,E06000038
E02003390,E06000038
E02003391,E06000038
E02003392,E06000038
E02003393,E06000038
E02003394,E06000038
E02003395,E06000038
E02003396,E06000038
E02003397,E06000038
E02003398,E06000038
E02003400,E06000038
E02003401,E06000038
E02003402,E06000038
E02003403,E06000038
E02003404,E06000038
E02003405,E06000038
E02003406,E06000038
E02006939,E06000038
E02006940,E06000038
E02003407,E06000039
E02003326,E06000035
E02003818,E06000049
E02003522,E06000043
E02004301,E06000047
E02003523,E06000043
E02003524,E06000044
E02003525,E06000044
E02003526,E06000044
E02003527,E06000044
E02003529,E06000044
E02003530,E06000044
E02003531,E06000044
E02003532,E06000044
E02003533,E06000044
E02003534,E06000044
E02003535,E06000044
E02003536,E06000044
E02003537,E06000044
E02003538,E06000044
E02003540,E06000044
E02003541,E06000044
E02003542,E06000044
E02003543,E06000044
E02003544,E06000044
E02003819,E06000049
E02003545,E06000044
E02003327,E06000035
E02003820,E06000049
E02003546,E06000044
E02003328,E06000035
E02004302,E06000047
E02003821,E06000049
E02003547,E06000044
E02003329,E06000035
E02004303,E06000047
E02003822,E06000049
E02003548,E06000044
E02003330,E06000035
E02004304,E06000047
E02003823,E06000049
E02006821,E06000044
E02003331,E06000035
E02004305,E06000047
E02003824,E06000049
E02006975,E06000044
E02003332,E06000035
E02004306,E06000047
E02003825,E06000049
E02006976,E06000044
E02003333,E06000035
E02004307,E06000047
E02003826,E06000049
E02003549,E06000045
E02003334,E06000035
E02004308,E06000047
E02004309,E06000047
E02004310,E06000047
E02004311,E06000047
E02004312,E06000047
E02004313,E06000047
E02004314,E06000047
E02004315,E06000047
E02004316,E06000047
E02004317,E06000047
E02004318,E06000047
E02004319,E06000047
E02004320,E06000047
E02004321,E06000047
E02004322,E06000047
E02004323,E06000047
E02004324,E06000047
E02004325,E06000047
E02004326,E06000047
E02004327,E06000047
E02004328,E06000047
E02004329,E06000047
E02004330,E06000047
E02004331,E06000047
E02004332,E06000047
E02004333,E06000047
E02004334,E06000047
E02004335,E06000047
E02004336,E06000047
E02004337,E06000047
E02004338,E06000047
E02004339,E06000047
E02004340,E06000047
E02004341,E06000047
E02004342,E06000047
E02003335,E06000035
E02003827,E06000049
E02003336,E06000035
E02003337,E06000035
E02003828,E06000049
E02003338,E06000035
E02003829,E06000049
E02003550,E06000045
E02003339,E06000035
E02003830,E06000049
E02003551,E06000045
E02003340,E06000035
E02003831,E06000049
E02003552,E06000045
E02003341,E06000035
E02003832,E06000049
E02003342,E06000035
E02003833,E06000049
E02003343,E06000035
E02003834,E06000049
E02003344,E06000035
E02003345,E06000035
E02003835,E06000049
E02003346,E06000035
E02003836,E06000049
E02003347,E06000035
E02003838,E06000049
E02003348,E06000035
E02003349,E06000035
E02003839,E06000049
E02003350,E06000035
E02003840,E06000049
E02003351,E06000035
E02003853,E06000049
E02003352,E06000036
E02003854,E06000049
E02003353,E06000036
E02003855,E06000049
E02003354,E06000036
E02003856,E06000049
E02003355,E06000036
E02003857,E06000049
E02003356,E06000036
E02003858,E06000049
E02003357,E06000036
E02003859,E06000049
E02003358,E06000036
E02003860,E06000049
E02003861,E06000049
E02003892,E06000052
E02003893,E06000052
E02003894,E06000052
E02003895,E06000052
E02003896,E06000052
E02003897,E06000052
E02003898,E06000052
E02003899,E06000052
E02003900,E06000052
E02003862,E06000049
E02003901,E06000052
E02003902,E06000052
E02003863,E06000049
E02003903,E06000052
E02003864,E06000049
E02003904,E06000052
E02006661,E06000054
E02003865,E06000049
E02003905,E06000052
E02003942,E06000052
E02006662,E06000054
E02003866,E06000049
E02003881,E06000050
E02005710,E06000057
E02003906,E06000052
E02003943,E06000052
E02006663,E06000054
E02003867,E06000049
E02003882,E06000050
E02005711,E06000057
E02003907,E06000052
E02003944,E06000052
E02006664,E06000054
E02003868,E06000049
E02003883,E06000050
E02005712,E06000057
E02003908,E06000052
E02003945,E06000052
E02006665,E06000054
E02003869,E06000049
E02003884,E06000050
E02005713,E06000057
E02003909,E06000052
E02003910,E06000052
E02003911,E06000052
E02003912,E06000052
E02003913,E06000052
E02003914,E06000052
E02003915,E06000052
E02003916,E06000052
E02003917,E06000052
E02003918,E06000052
E02003919,E06000052
E02003920,E06000052
E02003921,E06000052
E02003922,E06000052
E02003923,E06000052
E02003924,E06000052
E02003925,E06000052
E02003926,E06000052
E02003927,E06000052
E02003928,E06000052
E02003929,E06000052
E02003930,E06000052
E02003931,E06000052
E02003932,E06000052
E02003933,E06000052
E02003934,E06000052
E02003935,E06000052
E02003936,E06000052
E02003937,E06000052
E02003938,E06000052
E02003939,E06000052
E02003940,E06000052
E02003941,E06000052
E02005715,E06000057
E02005717,E06000057
E02005718,E06000057
E02005719,E06000057
E02005720,E06000057
E02005721,E06000057
E02005722,E06000057
E02005723,E06000057
E02005724,E06000057
E02005725,E06000057
E02005726,E06000057
E02005727,E06000057
E02005728,E06000057
E02005729,E06000057
E02005730,E06000057
E02005731,E06000057
E02005733,E06000057
E02005734,E06000057
E02005735,E06000057
E02005736,E06000057
E02006666,E06000054
E02005739,E06000057
E02003870,E06000049
E02006667,E06000054
E02003885,E06000050
E02005740,E06000057
E02003871,E06000049
E02003946,E06000052
E02006668,E06000054
E02003886,E06000050
E02005741,E06000057
E02007105,E06000057
E02007106,E06000057
E02007107,E06000057
E02003172,E06000058
E02003173,E06000058
E02003174,E06000058
E02003175,E06000058
E02003176,E06000058
E02003177,E06000058
E02003178,E06000058
E02003179,E06000058
E02003180,E06000058
E02003181,E06000058
E02003182,E06000058
E02003183,E06000058
E02003184,E06000058
E02003185,E06000058
E02003186,E06000058
E02003187,E06000058
E02003188,E06000058
E02003189,E06000058
E02003190,E06000058
E02003191,E06000058
E02003872,E06000049
E02003873,E06000049
E02007030,E06000049
E02007031,E06000049
E02003794,E06000050
E02003795,E06000050
E02003796,E06000050
E02003797,E06000050
E02003798,E06000050
E02003799,E06000050
E02003800,E06000050
E02003801,E06000050
E02003802,E06000050
E02003803,E06000050
E02003804,E06000050
E02003805,E06000050
E02003806,E06000050
E02003807,E06000050
E02003808,E06000050
E02003809,E06000050
E02003810,E06000050
E02003841,E06000050
E02003842,E06000050
E02003843,E06000050
E02003844,E06000050
E02003845,E06000050
E02003846,E06000050
E02003847,E06000050
E02003848,E06000050
E02003849,E06000050
E02003850,E06000050
E02003851,E06000050
E02003852,E06000050
E02003874,E06000050
E02003875,E06000050
E02003876,E06000050
E02003877,E06000050
E02003878,E06000050
E02003879,E06000050
E02003880,E06000050
E02003947,E06000052
E02003887,E06000050
E02006669,E06000054
E02006670,E06000054
E02006671,E06000054
E02006672,E06000054
E02006673,E06000054
E02006674,E06000054
E02006675,E06000054
E02006676,E06000054
E02006677,E06000054
E02006678,E06000054
E02006679,E06000054
E02006680,E06000054
E02006681,E06000054
E02006682,E06000054
E02006683,E06000054
E02006684,E06000054
E02006685,E06000054
E02006686,E06000054
E02006687,E06000054
E02006688,E06000054
E02006689,E06000054
E02006690,E06000054
E02006692,E06000054
E02006693,E06000054
E02006694,E06000054
E02006695,E06000054
E02007023,E06000054
E02003948,E06000052
